Code,Description,Work Type,Labor Hours,FRT
10015501,Spear - Fog Light - Upper - RH (Remove & Install),Remove and Install,0.54,0.54
10015502,Spear - Fog Light - Upper - RH (Remove & Replace),Remove and Replace,0.54,0.54
10015601,Spear - Fog Light - Lower - LH (Remove & Install),Remove and Install,0.72,0.72
10015602,Spear - Fog Light - Lower - LH (Remove & Replace),Remove and Replace,0.72,0.72
10015701,Spear - Fog Light - Lower - RH (Remove & Install),Remove and Install,0.54,0.54
10015702,Spear - Fog Light - Lower - RH (Remove & Replace),Remove and Replace,0.54,0.54
10015801,Fascia Bracket - Center (Remove & Install),Remove and Install,0.5,0.5
10015802,Fascia Bracket - Center (Remove & Replace),Remove and Replace,0.6,0.6
10016001,Cover - Trailer Hitch (Remove & Install),Remove and Install,0.05,0.05
10016002,Cover - Trailer Hitch (Remove & Replace),Remove and Replace,0.06,0.06
10018928,Visual Paint Inspection,Inspection,0.2,0.2
10100001,Bracket - Apron Attachment - RH (Remove and Install),Remove and Install,0.1,0.1
10100008,Tesla Body Repair - Mechanical Labor,Body Shop,0.0,0.0
101000128,Seat Protectiong Coating - 5 seats (Korea),Maintenance,0.45,0.45
101000129,Seat Protection Coating - 6 Seats (Korea),Maintenance,0.65,0.65
10100101,Bracket - Apron Attachment - LH (Remove & Install),Remove and Install,0.1,0.1
10100102,Bracket - Apron Attachment - LH (Remove & Replace),Remove and Replace,0.12,0.12
1010010302,Front Door LH Replacement And Paint-CN Only,Remove and Replace,4.96,4.96
1010010303,Front Door LH Removal Refit And Paint-CN Only,Paint Work,3.51,3.51
10100112102,ASSEMBLY - PANEL  REAR QUARTER OUTER LOWER LEFT HAND,Remove and Replace,1.08,1.08
10100112202,ASSEMBLY - REAR QUARTER OUTER COMP LEFT HAND,Remove and Replace,12.7,12.7
10100112302,QUARTER OUTER (LEFT) – VEHICLES BUILT FOR CHINA,Remove and Replace,10.8,10.8
10100112402,ASSEMBLY - REAR QUARTER OUTER COMP RIGHT HAND,Remove and Replace,12.7,12.7
10100112802,REINFORCEMENT - B PILLAR TO SILL - LEFT HAND,Remove and Replace,0.12,0.12
10100112902,REINFORCEMENT - B PILLAR TO SILL - RIGHT HAND,Remove and Replace,0.12,0.12
10100126302,ASSEMBLY - BODY SIDE COMPLETE LEFT HAND,Remove and Replace,12.8,12.8
10100126402,ASSEMBLY - BODY SIDE COMPLETE RIGHT HAND,Remove and Replace,12.8,12.8
10100126502,ASSEMBLY - PANEL  C-PILLAR LOWER EXTENSION LEFT HAND,Remove and Replace,3.36,3.36
10100126602,ASSEMBLY - PANEL  C-PILLAR LOWER EXTENSION RIGHT HAND,Remove and Replace,3.36,3.36
10100126702,ASSEMBLY B PILLAR COMPLETE LEFT HAND,Remove and Replace,14.25,14.25
10100126802,ASSEMBLY B PILLAR COMPLETE RIGHT HAND,Remove and Replace,14.25,14.25
10100126902,ASY - A-PILLAR INR LEFT HAND,Remove and Replace,24.95,24.95
10100127002,ASY - A-PILLAR INR RIGHT,Remove and Replace,24.95,24.95
10100127102,ASY - PNL REAR QTR OTR LWR LEFT HAND,Remove and Replace,2.94,2.94
10100127202,ASY - PNL REAR QTR OTR LWR RIGHT,Remove and Replace,2.94,2.94
10100127302,"ASY, A-PILLAR UPPER OTR LEFT HAND, SVC",Remove and Replace,6.5,6.5
10100127402,"ASY, A-PILLAR UPPER OTR RIGHT, SVC",Remove and Replace,6.5,6.5
10100127502,"ASY, HINGE PILLAR INR, LEFT HAND, SERVICE",Remove and Replace,22.55,22.55
10100127602,"ASY, HINGE PILLAR INR, RIGHT, SERVICE",Remove and Replace,22.55,22.55
10100127702,"ASY-BRKT FENDER RR LWR FASTENER,LEFT HAND, SVC",Remove and Replace,1.74,1.74
10100127802,"ASY-BRKT FENDER RR LWR FASTENER,RIGHT, SVC",Remove and Replace,1.74,1.74
10100127902,"ASY-FENDER BRKT RR FASTENER, SERVICE",Remove and Replace,0.9,0.9
10100128002,ASY-REINF A PILLAR LEFT HAND ECOATED,Remove and Replace,8.5,8.5
10100128102,ASY-REINF A PILLAR RIGHT ECOATED,Remove and Replace,8.5,8.5
10100128202,ASY-REINF HINGE PILLAR LWR LEFT HAND,Remove and Replace,18.3,18.3
10100128302,ASY-REINF HINGE PILLAR LWR RIGHT,Remove and Replace,18.3,18.3
10100128402,"BRKT - A PILLAR OTR, UPR RIGHT",Remove and Replace,0.48,0.48
10100128502,"MDLX, ASSY, COWL SIDE, LEFT HAND",Remove and Replace,2.4,2.4
10100128602,"MDLX, ASSY, COWL SIDE, RIGHT",Remove and Replace,2.4,2.4
10100128702,"MDLX, PNL, BODY SIDE OTR, FR, LEFT HAND - SERVICE",Remove and Replace,10.65,10.65
10100128802,"MDLX, PNL, BODY SIDE OTR, FR, RIGHT - SERVICE",Remove and Replace,10.65,10.65
10100128902,"REAR QUARTER OUTER COMPLETE, LEFT HAND",Remove and Replace,0.54,0.54
10100129002,"REAR QUARTER OUTER COMPLETE, RIGHT HAND",Remove and Replace,0.54,0.54
10100139002,Quarter Outer – Vehicles Not Built for China,Remove and Replace,11.25,11.25
10100139102,Quarter Outer – Vehicles Not Built for China,Remove and Replace,11.25,11.25
10100139202,Quarter Outer Skin With C-Pillar Lower Extension (Vehicles Not Built for China),Remove and Replace,7.1,7.1
10100139302,Quarter Outer Skin With C-Pillar Lower Extension (Vehicles Not Built for China),Remove and Replace,7.1,7.1
10100139402,Quarter Outer Skin With C-Pillar Lower Extension (Vehicles Built for China),Remove and Replace,7.1,7.1
10100139502,Quarter Outer Skin With C-Pillar Lower Extension (Vehicles Built for China),Remove and Replace,7.1,7.1
10100140502,Quarter Outer Skin (Vehicles Built for China),Remove and Replace,10.5,10.5
10100140602,Quarter Outer Skin (Vehicles Built for China),Remove and Replace,10.5,10.5
10100140702,Quarter Outer – Vehicles Built for China,Remove and Replace,11.25,11.25
10100140802,Quarter Outer – Vehicles Built for China,Remove and Replace,11.25,11.25
1010020302,Front Door LH Replacement And Paint - Mechanical (Incl. Disassembly & Adjustment)-CN Only,Remove and Replace,2.36,2.36
1010020303,Front Door LH Removal Refit And Paint - Mechanical (Incl. Disassembly & Adjustment)-CN Only,Remove and Install,1.13,1.13
10100301,Hood Assembly (Remove & Install),Remove and Install,0.18,0.18
10100301036,Hood | Complete | Seam Sealer,Installation,0.54,0.54
10100302,Hood Assembly (Remove & Replace),Remove and Replace,0.36,0.36
1010030302,Front Door LH Replacement And Paint - Sealer Spary-CN Only,Refinish,0.7,0.7
1010030303,Front Door LH Removal Refit And Paint - Sealer Spary-CN Only,Refinish,0.53,0.53
1010040302,Front Door LH Replacement And Paint - Sealer Sanding-CN Only,Refinish,0.6,0.6
1010040303,Front Door LH Removal Refit And Paint - Sealer Sanding-CN Only,Refinish,0.55,0.55
1010050302,Front Door LH Replacement And Paint - Painting-CN Only,Paint Work,0.8,0.8
1010050303,Front Door LH Removal Refit And Paint - Painting-CN Only,Paint Work,0.8,0.8
10100601036,Front Door | Complete | Seam Seal,Installation,0.54,0.54
1010060302,Front Door LH Replacement And Paint - Polishing-CN Only,Paint Work,0.5,0.5
1010060303,Front Door LH Removal Refit And Paint - Polishing-CN Only,Paint Work,0.5,0.5
10100661036,Falcon Door | Complete | Seam Seal,Installation,0.9,0.9
10100701036,Liftgate | Complete | Seam Seal,Installation,0.9,0.9
10101006202,ASSEMBLY EXTENSION - SHOCK TOWER FRONT RIGHT HAND,Remove and Replace,5.22,5.22
10101006302,ASSEMBLY-MEMBER RAIL FRONT LEFT HAND MX,Remove and Replace,9.7,9.7
10101006502,"ASY, COMPRESSOR BRKT, SERVICE",Remove and Replace,0.96,0.96
10101006602,MOTOR MOUNT FR RIGHT COATED,Remove and Replace,0.42,0.42
10101006702,MOTOR MOUNT FRONT RIGHT HAND COATED,Remove and Replace,5.82,5.82
10101006902,FRONT SHOCK TOWER REINFORCEMENT (RIGHT) VEHICLES BUILT THROUGH 10-17-16,Remove and Replace,0.96,0.96
10101007002,"FRONT MOTOR MOUNT (RIGHT) VEHICLES BUILT THROUGH OCTOBER 15, 2016",Remove and Replace,5.82,5.82
10101007102,FRONT SHOCK TOWER REINFORCEMENT (RIGHT) VEHICLES BUILT AFTER 10-17-16,Remove and Replace,6.65,6.65
10101020002,ASSEMBLY - COWL TOP,Remove and Replace,5.28,5.28
10101020102,ASSEMBLY - FRONT RAIL ADAPTER - RIGHT HAND,Remove and Replace,20.75,20.75
10101020202,ASSEMBLY - MEMBER RAIL COMP - FRONT - RIGHT HAND,Remove and Replace,9.7,9.7
10101020302,ASY - FENDER SUPP LEFT HAND,Remove and Replace,1.26,1.26
10101020402,ASY - FENDER SUPP RIGHT,Remove and Replace,1.26,1.26
10101020502,"ASY, FRONT RAIL ADAPTER, LEFT HAND - SERVICE",Remove and Replace,20.75,20.75
10101020602,"ASY, FRONT SHOCK TOWER SUPPORT, LEFT HAND, SERVICE",Remove and Replace,0.36,0.36
10101020702,"ASY, FRONT SHOCK TOWER SUPPORT, RIGHT, SERVICE",Remove and Replace,0.36,0.36
10101020802,"ASY, FRONT SHOCK TOWER, LEFT HAND, SERVICE",Remove and Replace,14.75,14.75
10101020902,"ASY, FRONT SHOCK TOWER, RIGHT, SERVICE",Remove and Replace,14.75,14.75
10101021002,"ASY, SHOTGUN, LEFT HAND",Remove and Replace,6.4,6.4
10101021102,"ASY, SHOTGUN, RIGHT",Remove and Replace,6.4,6.4
10101021202,"ASY, WASHER BOTTLE BRKT, SERVICE",Remove and Replace,0.78,0.78
10101021302,ASY-CROSSMEMBER-SHOCK TOWER FR MX,Remove and Replace,7.25,7.25
10101021402,"CONNECTOR,SHOCK TOWER TO RAIL LEFT HAND",Remove and Replace,0.6,0.6
10101021502,EXTENSION-SHOCK TOWER RIGHT HAND,Remove and Replace,5.22,5.22
10101021602,FRONT MOTOR MOUNT FRONT RIGHT HAND  ASSEMBLY  MX - RAVEN,Remove and Replace,0.42,0.42
10101021702,MX ASY-BRKT PLENUM SUPPORT UPR - E-COATED,Remove and Replace,0.9,0.9
10101021802,TORQUE BOX - OUTER - FRONT LEFT HAND COATED,Remove and Replace,40.8,40.8
10101021902,TORQUE BOX - OUTER - FRONT RIGHT HAND COATED,Remove and Replace,40.8,40.8
10101028502,Accelerometer Bracket,Remove and Replace,0.66,0.66
10101806402,A-PILLAR UPPER OUTER LOWER BRACKET,Remove and Replace,0.54,0.54
10101806502,BUMPER PLATE - LEFT HAND,Remove and Replace,10.2,10.2
10101806602,BUMPER PLATE - RIGHT HAND,Remove and Replace,10.2,10.2
10101806702,LIFTGATE STOPPER BRKT LEFT HAND,Remove and Replace,0.24,0.24
10101806802,LIFTGATE STOPPER BRKT RIGHT HAND,Remove and Replace,0.24,0.24
10101806902,Rear Node Inner Reinforcements (Rear),Remove and Replace,1.26,1.26
10101807002,"MODEL X, REINF- REAR NODE OUTER LEFT HAND",Remove and Replace,0.96,0.96
10101807102,TRUNK WATERFALL CROSSMEMBER LOWER,Remove and Replace,2.34,2.34
10101818702,ASSEMBLY - REAR MEMBER RAIL - LEFT HAND - SERVICE,Remove and Replace,16.95,16.95
10101818802,ASSEMBLY - REAR MEMBER RAIL - RIGHT HAND - SERVICE,Remove and Replace,16.95,16.95
10101818902,"ASSEMBLY, REINFORCEMENT REAR NODE INNER, FRONT RIGHT HAND",Remove and Replace,2.34,2.34
10101819002,ASSY - REINF-RR NODE INNER FRT LEFT HAND,Remove and Replace,2.34,2.34
10101819102,MODE X - REINFORCEMENT- REAR NODE INNER REAR RIGHT HAND,Remove and Replace,1.26,1.26
10101819202,"MODEL X, ASY-MEMBER RAIL RR RIGHT, SVC",Remove and Replace,30.05,30.05
10101819302,"MODEL X, REINF- REAR NODE OUTER RIGHT",Remove and Replace,0.96,0.96
10101819402,MX ASSEMBLY - REAR FLOOR SEAT PANEL,Remove and Replace,1.14,1.14
10101819502,REAR BODY PANEL ASSEMBLY,Remove and Replace,9.45,9.45
10101819602,SHIM-MX BUMPER RR LEFT HAND,Remove and Replace,9.8,9.8
10101819702,SHIM-MX BUMPER RR RIGHT,Remove and Replace,9.8,9.8
10101819802,"WELD ASY, TRUNK,MDLX",Remove and Replace,3.9,3.9
10101822502,Rear Node (Complete),Remove and Replace,30.05,30.05
10101902202,PARCEL SHELF BRACKET (RIGHT),Remove and Replace,0.36,0.36
10101902302,QUARTER INNER SECTION (LEFT),Remove and Replace,15.3,15.3
10101902402,"QUARTER INNER SECTION (LEFT) – VEHICLES BUILT FOR CHINA AFTER OCTOBER 3, 2017",Remove and Replace,25.05,25.05
10101902502,QUARTER INNER SECTION (RIGHT),Remove and Replace,26.2,26.2
10101902702,"QUARTER INNER SECTION (LEFT) – VEHICLES BUILT FOR CHINA AFTER OCTOBER 3, 2017",Remove and Replace,25.05,25.05
10101902902,"INNER WHEELEFTOUSE REINFORCEMENT MOUNT (VEHICLES BUILT AFTER OCTOBER 17, 2016) - LEFT",Remove and Replace,0.54,0.54
10101903002,ASSEMBLY - REAR WHEELEFTOUSE REINFORCEMENT INNER - LEFT HAND,Remove and Replace,0.54,0.54
10101903102,"INNER WHEELEFTOUSE REINFORCEMENT MOUNT (VEHICLES BUILT AFTER OCTOBER 17, 2016)- RIGHT",Remove and Replace,0.54,0.54
10101903202,ASSEMBLY - REAR WHEELEFTOUSE REINFORCEMENT INNER - RIGHT HAND,Remove and Replace,0.54,0.54
10101903302,ASY - RR PARCEL SHELF BRKT LEFT HAND-SRVC,Remove and Replace,0.24,0.24
10101903402,ASY - RR PARCEL SHELF BRKT RIGHT-SRVC,Remove and Replace,0.3,0.3
10101903502,"MDLX, PNL, WHEEL ARCH OTR RIGHT",Remove and Replace,13.35,13.35
10101903602,PANEL - REINFORCEMENT SHOCK TOWER - REAR - LEFT HAND,Remove and Replace,0.66,0.66
10101903702,PANEL - REINFORCEMENT SHOCK TOWER - REAR - RIGHT HAND,Remove and Replace,0.66,0.66
10101913502,"ASSEMBLY, REAR QUARTER COMPLETE, LEFT HAND",Remove and Replace,13.15,13.15
10101913602,"ASSEMBLY, REAR QUARTER COMPLETE, RIGHT HAND",Remove and Replace,13.15,13.15
10101913702,ASY REINF SHOCK TOWER RR RIGHT,Remove and Replace,1.26,1.26
10101913802,"ASY, RR WHEELEFT HANDOUSE EXTN, FR, LEFT HAND, SERVICE",Remove and Replace,5.28,5.28
10101913902,"ASY, RR WHEELEFT HANDOUSE EXTN, FR, RIGHT, SERVICE",Remove and Replace,5.28,5.28
10101914002,CHARGER ATTACHMENT BRACKET,Remove and Replace,0.24,0.24
10101914102,"EXTENSION - RR TRUNK FLOOR PNL, LEFT HAND",Remove and Replace,2.1,2.1
10101914202,"EXTENSION - RR TRUNK FLOOR PNL, RIGHT",Remove and Replace,2.1,2.1
10101914302,"MDLX, PNL, WHEEL ARCH OTR LEFT HAND",Remove and Replace,13.35,13.35
10101914402,PNL - D-PILLAR REINF LEFT HAND,Remove and Replace,12.15,12.15
10101914502,PNL - D-PILLAR REINF RIGHT,Remove and Replace,12.15,12.15
10101914602,REAR ACCELEROMETER BRACKET,Remove and Replace,0.66,0.66
10101914702,REINFORCEMENT-WHEELEFTOUSE INNER LOWER - LEFT HAND,Remove and Replace,0.18,0.18
10101914802,REINFORCEMENT-WHEELEFTOUSE INNER LOWER - RIGHT HAND,Remove and Replace,0.18,0.18
10101914902,WHEEL ARCH LINER BRACKET,Remove and Replace,0.6,0.6
10101920402,Rear Shock Tower Reinforcement,Remove and Replace,1.26,1.26
10101920902,Rear Wheel Arch (Section)- Right,Remove and Replace,14.25,14.25
10101921002,Rear Wheel Arch (Section) - Left,Remove and Replace,14.25,14.25
1010202,Bracket - Apron Attachment - RH (Remove & Replace),Remove and Replace,0.12,0.12
10102030,Rear Door Adjustment - 0.6,Test/Adjust,0.6,0.6
10102608,Grounding Stud - Front Rail - LH,Restore,1.56,1.56
10102701902,ASSEMBLY - CENTER SPINE,Remove and Replace,0.82,0.82
10102708,Grounding Stud - Front Rail - RH,Restore,0.48,0.48
10102808,Grounding Stud - Shock Tower - Front - LH,Restore,1.56,1.56
10102903202,"ASY, FLCN DR STRIKER BRKT, LEFT HAND, SERVICE",Remove and Replace,1.92,1.92
10102903302,"ASY, FLCN DR STRIKER BRKT, RIGHT, SERVICE",Remove and Replace,1.92,1.92
10102903402,"ASY, RR SEAT FR CROSSMEMBER GLOVE, SVC",Remove and Replace,1.08,1.08
10102903502,"ASY, SIDE SILL COMP, LEFT HAND, SERVICE",Remove and Replace,44.15,44.15
10102903602,"ASY, SIDE SILL COMP, RIGHT, SERVICE",Remove and Replace,44.15,44.15
10102903702,LEFT HAND BODYSIDE SEAL BAFFLE,Remove and Replace,11.95,11.95
10102903802,MX SILL FLANGE REPAIR SECTION,Remove and Replace,11.65,11.65
10102903902,RIGHT HAND BODYSIDE SEAL BAFFLE,Remove and Replace,11.95,11.95
10102908,Grounding Stud - Shock Tower - Front - RH,Restore,1.56,1.56
10103001,Fender Assembly - Front - LH (Remove & Install),Remove and Install,0.72,0.72
10103002,Fender Assembly - Front - LH (Remove & Replace),Remove and Replace,1.32,1.32
10103101,Fender Assembly - Front - RH (Remove & Install),Remove and Install,0.72,0.72
10103102,Fender Assembly - Front - RH (Remove & Replace),Remove and Replace,1.32,1.32
10103200102,SECOND ROW SEAT MOUNT (REAR INBOARD),Remove and Replace,0.78,0.78
10103200202,SECOND ROW SEAT MOUNT (REAR OUTBOARD),Remove and Replace,1.26,1.26
10103200402,FRONT SEAT MOUNT (FRONT),Remove and Replace,0.36,0.36
10103200502,FRONT SEAT MOUNT (REAR OUTBOARD),Remove and Replace,0.9,0.9
10103200602,SECOND ROW SEAT MOUNT (REAR OBLONG),Remove and Replace,1.26,1.26
10103708,Riv-Nut - A-Pillar (Restore),Restore,0.42,0.42
10104301,Bracket - Motor Mount - Rear - RH (Remove & Install),Remove and Install,2.3,2.3
10104302,Bracket - Motor Mount - Rear - RH (Remove and Replace),Remove and Replace,2.76,2.76
10105001,Retainer - Sill - Front - LH (Remove & Install),Remove and Install,2.0,2.0
10105002,Retainer - Sill - Front - LH (Remove & Replace),Remove and Replace,2.4,2.4
10105101,Retainer - Sill - Front - RH (Remove & Install),Remove and Install,2.0,2.0
10105102,Retainer - Sill - Front - RH (Remove & Replace),Remove and Replace,2.4,2.4
10105201,Retainer - Sill - Rear - LH (Remove & Install),Remove and Install,1.95,1.95
10105202,Retainer - Sill - Rear - LH (Remove & Replace),Remove and Replace,2.34,2.34
10105301,Retainer - Sill - Rear - RH (Remove & Install),Remove and Install,1.95,1.95
10105302,Retainer - Sill - Rear - RH (Remove & Replace),Remove and Replace,2.34,2.34
10106001,Door Assembly - Front - LH (Remove & Install),Remove and Install,0.18,0.18
10106002,Door Assembly - Front - LH (Remove & Replace),Remove and Replace,2.1,2.1
10106006,Door Assembly - Front - LH (Add On To 10106002) (Retrofit),Retrofit,0.18,0.18
10106101,Door Assembly - Front - RH (Remove & Install),Remove and Install,0.18,0.18
10106102,Door Assembly - Front - RH (Remove & Replace),Remove and Replace,2.1,2.1
10106106,Door Assembly - Front - RH (Add On To 10106102) (Retrofit),Retrofit,0.18,0.18
10106501,Door Assembly - Rear Lower - LH (Remove & Install),Remove and Install,3.36,3.36
10106502,Door Assembly - Rear Lower - LH (Remove & Replace),Remove and Replace,3.36,3.36
10106506,Door Assembly - Rear Lower LH (Retrofit),Retrofit,0.3,0.3
10106601,Door Assembly - Rear Lower - RH (Remove & Install),Remove and Install,3.36,3.36
10106602,Door Assembly - Rear Lower - RH (Remove & Replace),Remove and Replace,3.36,3.36
10106606,Door Assembly - Rear Lower RH (Retrofit),Retrofit,0.3,0.3
10106701,Door Assembly - Rear Upper - LH (Remove & Install),Remove and Install,2.04,2.04
10106702,Door Assembly - Rear Upper - LH (Remove & Replace),Remove and Replace,2.7,2.7
10106801,Door Assembly - Rear Upper - RH (Remove & Install),Remove and Install,2.04,2.04
10106802,Door Assembly - Rear Upper - RH (Remove & Replace),Remove and Replace,2.7,2.7
10107001,Liftgate Assembly (Remove & Install),Remove and Install,0.42,0.42
10107002,Liftgate Assembly (Remove & Replace),Remove and Replace,3.78,3.78
10107201,Liftgate Drain - LH (Remove & Install),Remove and Install,0.7,0.7
10107202,Liftgate Drain - LH (Remove & Replace),Remove and Replace,0.84,0.84
10107301,Liftgate Drain - RH (Remove & Install),Remove and Install,0.7,0.7
10107302,Liftgate Drain - RH (Remove & Replace),Remove and Replace,0.84,0.84
10107501,Bracket - Wheelhouse Reinforcement - Inner - LH (Remove & Install),Remove and Install,0.35,0.35
10107502,Bracket - Wheelhouse Reinforcement - Inner - LH (Remove & Replace),Remove and Replace,0.42,0.42
10107601,Bracket - Wheelhouse Reinforcement - Inner - RH (Remove & Install),Remove and Install,0.35,0.35
10107602,Bracket - Wheelhouse Reinforcement - Inner - RH (Remove & Replace),Remove and Replace,0.42,0.42
