Code,Description,Work Type,Labor Hours,FRT
21051202,Touchscreen (Remove & Replace),Remove and Replace,0.36,0.36
21051211,Service Panel - Instrument Panel (Remove & Install),Remove and Install,0.05,0.05
21051212,Service Panel - Instrument Panel (Remove & Replace),Remove and Replace,0.06,0.06
21057672,Map Upgrade - Garage,Upgrade,0.6,0.6
21062212,SIM Card Authentication （China）,Maintenance,0.0,0.0
21062412,Non Tesla SIM Card (Install),Installation,0.24,0.24
21151001,Car Computer (Remove & Install),Remove and Install,1.02,1.02
21151007,Car Computer (Dispose),Modify,0.18,0.18
21151011,Car Computer (HW4) (Remove and Install),Remove and Install,1.5,1.5
21151021,Visor - Car Computer (Info-Ryzen) (Remove & Install),Remove and Install,1.0,1.0
21151022,Visor - Car Computer (Info-Ryzen) (Remove & Replace),Remove and Replace,1.2,1.2
21151101,Car Computer (RHD) (Remove & Install),Remove and Install,0.9,0.9
21152001,SIM Card - Car Computer (HW2.5) (Remove & Install),Remove and Install,0.2,0.2
21152002,SIM Card - Car Computer (HW2.5) (Remove & Replace),Remove and Replace,0.24,0.24
21152101,SIM Card - Car Computer (HW3) (Remove & Install),Remove and Install,0.2,0.2
21152102,SIM Card - Car Computer (HW3) (Remove & Replace),Remove and Replace,0.24,0.24
21152201,SIM Card - Car Computer (eCall) (Remove & Install),Remove and Install,0.25,0.25
21152202,SIM Card - Car Computer (eCall) (Remove & Replace),Remove and Replace,0.3,0.3
21152401,SD Card - Car Computer (HW2.5) (Remove & Install),Remove and Install,0.25,0.25
21152402,SD Card - Car Computer (HW2.5) (Remove & Replace),Remove and Replace,0.3,0.3
21152501,SD Card - Car Computer (HW3) (Remove & Install),Remove and Install,0.2,0.2
21152502,SD Card - Car Computer (HW3) (Remove & Replace),Remove and Replace,0.24,0.24
21152701,Connectivity Board - Car Computer (eCall) (Remove & Install),Remove and Install,0.9,0.9
21152702,Connectivity Board - Car Computer (eCall) (HW3) (Remove & Replace),Remove and Replace,1.08,1.08
21152801,Connectivity Board - Car Computer (HW2.5) (Remove & Install),Remove and Install,0.4,0.4
21152802,Connectivity Board - Car Computer (HW2.5) (Remove & Replace),Remove and Replace,0.48,0.48
21152901,Connectivity Board - Car Computer (HW3),Remove and Install,1.02,1.02
21152902,Connectivity Board - Car Computer (HW3),Remove and Replace,1.02,1.02
21152911,Connectivity Board - Car Computer (Info-Ryzen) (Remove & Install),Remove and Install,0.66,0.66
21152912,Connectivity Board - Car Computer (Info-Ryzen) (Remove & Replace),Remove and Replace,0.66,0.66
21153102,Replace Car Computer (HW2.5) (LHD),Remove and Replace,0.96,0.96
21153112,Replace Car Computer (HW2.5) (RHD),Remove and Replace,1.38,1.38
21153202,Replace Car Computer (HW3) (LHD),Remove and Replace,1.68,1.68
21153206,Car Computer - HW2.5 to HW3 (Retrofit),Retrofit,1.32,1.32
21153212,Replace Car Computer (HW3) (RHD),Remove and Replace,1.86,1.86
21210001,Speaker - Front Door- Upper - RH (Remove and Install),Remove and Install,0.1,0.1
21210002,Speaker - Front Door- Upper - RH (Remove and Replace),Remove and Replace,0.12,0.12
21210101,Speaker - Front Door - LH (Remove & Install),Remove and Install,0.2,0.2
21210102,Speaker - Front Door - LH (Remove & Replace),Remove and Replace,0.24,0.24
21210201,Speaker - Front Door - RH (Remove & Install),Remove and Install,0.24,0.24
21210202,Speaker - Front Door - RH (Remove & Replace),Remove and Replace,0.24,0.24
21211001,Speaker - Rear Door - LH (Remove & Install),Remove and Install,0.24,0.24
21211002,Speaker - Rear Door - LH (Remove & Replace),Remove and Replace,0.24,0.24
21211101,Speaker - Rear Door - RH (Remove & Install),Remove and Install,0.2,0.2
21211102,Speaker - Rear Door - RH (Remove & Replace),Remove and Replace,0.24,0.24
21211501,Speaker - Dash - LH (Remove & Install),Remove and Install,0.15,0.15
21211502,Speaker - Dash - LH (Remove & Replace),Remove and Replace,0.18,0.18
21211601,Speaker - Dash - Center  (Remove & Install),Remove and Install,0.2,0.2
21211602,Speaker - Dash - Center  (Remove & Replace),Remove and Replace,0.24,0.24
21211701,Speaker - Dash - RH (Remove & Install),Remove and Install,0.2,0.2
21211702,Speaker - Dash - RH (Remove & Replace),Remove and Replace,0.24,0.24
21211801,Tweeter - Dash (Remove & Install),Remove and Install,0.2,0.2
21211802,Tweeter - Dash (Remove & Replace),Remove and Replace,0.24,0.24
21212001,Subwoofer (Remove & Install),Remove and Install,0.48,0.48
21212002,Subwoofer (Remove & Replace),Remove and Replace,0.36,0.36
21212701,Tweeter - Front Door - LH (Remove & Install),Remove and Install,0.06,0.06
21212702,Tweeter - Front Door - LH (Remove & Replace),Remove and Replace,0.06,0.06
21212801,Tweeter - Front Door - RH (Remove & Install),Remove and Install,0.06,0.06
21212802,Tweeter - Front Door - RH (Remove & Replace),Remove and Replace,0.06,0.06
21213501,Amplifier - Audio - External (Remove & Install),Remove and Install,0.54,0.54
21213502,Amplifier - Audio - External (Remove & Replace),Remove and Replace,0.36,0.36
21213601,Speaker - Front Door- Upper - LH (Remove & Install),Remove and Install,0.1,0.1
21213602,Speaker - Front Door- Upper - LH (Remove & Replace),Remove and Replace,0.12,0.12
21213701,Speaker - Front Door Upper - RH (Remove & Install),Remove and Install,0.1,0.1
21213702,Speaker - Front Door Upper - RH (Remove & Replace),Remove and Replace,0.12,0.12
21213801,Speaker - Parcel Shelf - LH (Remove & Install),Remove and Install,0.4,0.4
21213802,Speaker - Parcel Shelf - LH (Remove & Replace),Remove and Replace,0.48,0.48
21213901,Speaker - Parcel Shelf - RH (Remove & Install),Remove and Install,0.4,0.4
21213902,Speaker - Parcel Shelf - RH (Remove & Replace),Remove and Replace,0.48,0.48
21214001,Speaker - Emergency (Remove & Install),Remove and Install,0.1,0.1
21214002,Speaker - Emergency (Remove & Replace),Remove and Replace,0.12,0.12
21214301,Chime - Power Trunk (Remove & Install),Remove and Install,0.1,0.1
21214302,Chime - Power Trunk (Remove & Replace),Remove and Replace,0.12,0.12
21214501,Speaker - Headliner - LH (Remove & Install),Remove and Install,0.5,0.5
21214502,Speaker - Headliner - LH (Remove & Replace),Remove and Replace,0.78,0.78
21214601,Speaker - Headliner - RH (Remove & Install),Remove and Install,0.5,0.5
21214602,Speaker - Headliner - RH (Remove & Replace),Remove and Replace,0.6,0.6
21220101,Tuner - FM / HD  (Remove & Install),Remove and Install,0.2,0.2
21220102,Tuner - FM / HD / DAB (Remove & Replace),Remove and Replace,0.24,0.24
21250101,Microphone - Bluetooth (Remove & Install),Remove and Install,0.1,0.1
21250102,Microphone - Bluetooth (Remove & Replace),Remove and Replace,0.12,0.12
21260401,USB Hub - Center Console - Front (1.0) (Remove & Install),Remove and Install,0.36,0.36
21260402,USB Hub - Center Console - Front (1.0) (Remove & Replace),Remove and Replace,0.36,0.36
21260411,USB Hub - Center Console - Front (2.0) (Remove & Install),Remove and Install,0.1,0.1
21260412,USB Hub - Center Console - Front (2.0) (Remove & Replace),Remove and Replace,0.12,0.12
21260501,USB Hub - Center Console (2.0) (Remove & Install),Remove and Install,0.1,0.1
21260502,USB Hub - Center Console (2.0) (Remove & Replace),Remove and Replace,0.12,0.12
21260601,USB Hub - Center Console - Rear (Remove & Install),Remove and Install,0.18,0.18
21260602,USB Hub - Center Console - Rear (Remove & Replace),Remove and Replace,0.18,0.18
21261001,USB-A Cable - Center Console (Remove & Install),Remove and Install,0.1,0.1
21261002,USB Cable - Center Console (Remove & Replace),Remove and Replace,0.36,0.36
21300101,Antenna - AM/FM/RKE (Remove & Install),Remove and Install,0.1,0.1
21300102,Antenna - AM/FM/RKE (Remove & Replace),Remove and Replace,0.12,0.12
21300401,Noise Filter - Ground (Remove & Install),Remove and Install,0.15,0.15
21300402,Noise Filter - Ground (Remove & Replace),Remove and Replace,0.18,0.18
21300501,Noise Filter - 12V (Remove & Install),Remove and Install,0.15,0.15
21300502,Noise Filter - 12V (Remove & Replace),Remove and Replace,0.18,0.18
21300701,Antenna Amplifier - FM2 (Remove & Install),Remove and Install,0.1,0.1
21300702,Antenna Amplifier - FM2 (Remove & Replace),Remove and Replace,0.12,0.12
21300801,Antenna Amplifier - FM2/Satellite/DAB (Remove & Install),Remove and Install,0.1,0.1
21300802,Antenna Amplifier - FM2/Satellite/DAB (Remove & Replace),Remove and Replace,0.12,0.12
21320101,Antenna - GPS  (Remove & Install),Remove and Install,0.3,0.3
21320102,Antenna - GPS  (Remove & Replace),Remove and Replace,0.3,0.3
21330101,Antenna - Wi-Fi (Remove & Install),Remove and Install,0.3,0.3
21330102,Antenna - Wi-Fi (Remove & Replace),Remove and Replace,0.36,0.36
21331101,Antenna - MIMO - LH (Remove & Install),Remove and Install,0.3,0.3
21331102,Antenna - MIMO - LH (Remove and Replace),Remove and Replace,0.36,0.36
21341001,Antenna - eCall (LHD) (Remove & Install),Remove and Install,0.35,0.35
21341002,Antenna - eCall (LHD) (Remove & Replace),Remove and Replace,0.48,0.48
21341011,Antenna - eCall (RHD) (Remove & Install),Remove and Install,1.45,1.45
21341012,Antenna - eCall (RHD) (Remove and Replace),Remove and Replace,1.74,1.74
30010201,Subframe Assembly - Rear (3DU) (Remove & Install),Remove and Install,2.22,2.22
30010202,Subframe Assembly - Rear (Remove & Replace),Remove and Replace,4.08,4.08
30010221,Subframe Assembly - Rear (4DU) (Remove & Install),Remove and Install,3.01,3.01
30010301,Subframe Assembly - Front (RWD) (Remove & Install),Remove and Install,1.8,1.8
30010302,Subframe Assembly - Front (RWD) (Remove & Replace),Remove and Replace,2.16,2.16
30010311,Subframe Assembly - Front  (Dual Motor) (Remove & Install),Remove and Install,2.82,2.82
30010312,Subframe Assembly - Front  (Dual Motor) (Remove & Replace),Remove and Replace,3.9,3.9
30010501,Isolator - Motor Mount - Front - RH (Remove and Install),Remove and Install,4.44,4.44
30010502,Isolator - Motor Mount - Front - RH (Remove and Replace),Remove and Replace,2.88,2.88
30010701,Shear Plate ‚Äì Rear Subframe ‚Äì Front ‚Äì RH (Remove and Install),Remove and Install,0.3,0.3
30010702,Shear Plate ‚Äì Rear Subframe ‚Äì Front ‚Äì RH (Remove and Replace),Remove and Replace,0.36,0.36
30011001,Subframe Assembly - Front (Dual Motor) (Remove & Install),Remove and Install,3.48,3.48
30011002,Subframe Assembly - Front (Dual Motor) (Remove & Replace),Remove and Replace,3.48,3.48
30011011,Subframe Assembly - Front (Dual Motor) (Remove & Install),Remove and Install,3.48,3.48
30011012,Subframe Assembly - Front (Dual Motor) (Remove & Replace),Remove and Replace,3.48,3.48
30011021,Isolator - Motor Mount - Front - LH (Remove & Install),Remove and Install,4.44,4.44
30011022,Isolator - Motor Mount - Front - LH (Remove and Replace),Remove and Replace,2.88,2.88
30011501,Shear Plate – Rear Subframe – Front – LH (Remove & Install),Remove and Install,0.3,0.3
30011502,Shear Plate – Rear Subframe – Front – LH (Remove & Replace),Remove and Replace,0.36,0.36
30012423,M10 Bolt Torque Check,Inspection,0.1,0.1
30013101,Rivnut - Underbody Panel - Rear Subframe (Remove & Install),Remove and Install,0.3,0.3
30013102,Rivnut - Underbody Panel - Rear Subframe (Remove & Replace),Remove and Replace,0.36,0.36
31000000,Additional Suspension Link (Access Already Performed),Remove and Replace,0.3,0.3
31000010,Mobile Inspection of SB-21-31-003 Performed; Bulletin Work To Be Performed At Service Center,Inspection,0.2,0.2
31000200,Four Wheel Alignment (Camber Caster Add-On),Test/Adjust,0.65,0.65
31001500,EPAS Alignment Check,Test/Adjust,0.18,0.18
31002100,Four Wheel Alignment Check (No Adjustment Needed),Test/Adjust,0.3,0.3
31002300,Four Wheel Alignment Check and Adjust,Test/Adjust,0.9,0.9
31002400,Four Wheel Alignment Check (Customer Declined Adjustment),Test/Adjust,0.24,0.24
31010004,Diagnosis: Front Suspension,General Diagnosis,0.8,0.8
31010101,Knuckle - Suspension - Front - LH (RWD) (Remove & Install),Remove and Install,0.54,0.54
31010101601,Giorgi Test,Remove and Install,0.66,0.66
31010101602,Giorgi Test,Remove and Replace,0.66,0.66
31010102,Knuckle - Suspension - Front - LH (RWD) (Remove & Replace),Remove and Replace,0.54,0.54
31010111,Knuckle - Suspension - Front - LH (Dual Motor) (Remove & Install),Remove and Install,0.72,0.72
31010112,Knuckle - Suspension - Front - LH (Dual Motor) (Remove and Replace),Remove and Replace,0.72,0.72
31010201,Knuckle - Suspension - Front - RH (RWD) (Remove & Install),Remove and Install,0.35,0.35
31010202,Knuckle - Suspension - Front - RH (RWD) (Remove & Replace),Remove and Replace,0.42,0.42
31010211,Knuckle - Suspension - Front - RH (Dual Motor) (Remove & Install),Remove and Install,0.55,0.55
31010212,Knuckle - Suspension - Front - RH (Dual Motor) (Remove & Replace),Remove and Replace,0.72,0.72
31010601,Hub - Front - LH (RWD) (Remove & Install),Remove and Install,0.3,0.3
31010602,Hub - Front - LH (RWD) (Remove & Replace),Remove and Replace,0.3,0.3
31010700304,Front and Rear Suspension - Inspection,Inspection,0.48,0.48
31010701,Hub - Front - RH (RWD) (Remove & Install),Remove and Install,0.3,0.3
31010702,Hub - Front - RH (RWD) (Remove & Replace),Remove and Replace,0.3,0.3
31010801,Hub - Front - LH (Dual Motor) (Remove & Install),Remove and Install,0.48,0.48
31010802,Hub - Front - LH (Dual Motor) (Remove & Replace),Remove and Replace,0.48,0.48
31010901,Hub - Front - RH (Dual Motor) (Remove & Install),Remove and Install,0.35,0.35
31010902,Hub - Front - RH (Dual Motor) (Remove & Replace),Remove and Replace,0.42,0.42
31011757,Inspect and Fasten Bolts in the Front Subframe X4 (China),Test/Adjust,0.24,0.24
31012001,Link - Stabilizer Bar - Front - LH (Remove & Install),Remove and Install,0.18,0.18
31012002,Link - Stabilizer Bar - Front - LH (Remove & Replace),Remove and Replace,0.18,0.18
31012101,Link - Stabilizer Bar - Front - RH (Remove & Install),Remove and Install,0.15,0.15
31012102,Link - Stabilizer Bar - Front - RH (Remove & Replace),Remove and Replace,0.18,0.18
31012201,Stabilizer Bar - Front (Remove & Install),Remove and Install,0.6,0.6
31012202,Stabilizer Bar - Front (Remove & Replace),Remove and Replace,0.36,0.36
31012901,Link - Stabilizer Bar - Front - Pair (Remove & Install),Remove and Install,0.3,0.3
31012902,Link - Stabilizer Bar - Front - Pair (Remove & Replace),Remove and Replace,0.3,0.3
31013401,Link - Lateral - Lower - Front - LH,Remove and Install,0.42,0.42
31013402,Link - Lateral - Lower - Front - LH,Remove and Replace,0.42,0.42
31013411,Links - Lateral - Lower - Front - Pair,Remove and Install,0.66,0.66
31013412,Links - Lateral - Lower - Front - Pair (Remove & Replace),Remove and Replace,0.66,0.66
31013501,Link - Lateral - Lower - Front - RH (Remove & Install),Remove and Install,0.42,0.42
31013502,Link - Lateral - Lower - Front - RH (Remove & Replace),Remove and Replace,0.42,0.42
31013601,Link - Compliance - Lower - Front - LH (Remove & Install),Remove and Install,0.36,0.36
31013602,Link - Compliance - Lower - Front - LH (Remove and Replace),Remove and Replace,0.36,0.36
31013642,Replace Bolts in the Lateral Link,Remove and Replace,0.6,0.6
31013701,Link - Compliance - Lower - Front - RH (Remove & Install),Remove and Install,0.36,0.36
31013702,Link - Compliance - Lower - Front - RH (Remove and Replace),Remove and Replace,0.36,0.36
31013801,Links - Compliance - Lower - Front - RH/LH (Remove & Install),Remove and Install,0.45,0.45
31013802,Links - Compliance - Lower - Front - Pair (Remove and Replace),Remove and Replace,0.54,0.54
31014002,Control Arm - Upper - Front - LH (Remove & Replace),Remove and Replace,0.72,0.72
31014031,Control Arm - Upper - Front - LH (Mobile Service) (Remove & Install),Remove and Install,0.8,0.8
31014041,Control Arm - Upper - Front - RH (Mobile Service) (Remove & Install),Remove and Install,0.8,0.8
31014051,Control Arm - Upper - Front - Pair(Remove & Install),Remove and Install,1.14,1.14
31014052,Control Arm - Upper - Front - Pair,Remove and Replace,1.26,1.26
31014101,Control Arm - Upper - Front - RH (Remove & Install),Remove and Install,0.72,0.72
31014102,Control Arm - Upper - Front - RH (Remove & Replace),Remove and Replace,0.72,0.72
31015001,Front Upper Control Arm (FUCA) Mount - LH (Remove & Install),Remove and Install,0.78,0.78
31015002,Front Upper Control Arm (FUCA) Mount - LH (Remove & Replace),Remove and Replace,0.78,0.78
31015101,Front Upper Control Arm (FUCA) Mount - RH (Remove & Install),Remove and Install,0.78,0.78
31015102,Front Upper Control Arm (FUCA) Mount - RH (Remove & Replace),Remove and Replace,0.78,0.78
31016101,Bushing Bracket - Stabilizer Bar - Front - LH (Remove & Install),Remove and Install,0.48,0.48
31016102,Bushing Bracket - Stabilizer Bar - Front - LH (Remove and Replace),Remove and Replace,0.36,0.36
31016202,Bushing Brackets - Stabilizer Bar - Front - LH and RH,Remove and Replace,0.42,0.42
31016301,Bushing Bracket - Stabilizer Bar - Front - RH (Remove & Install),Remove and Install,0.4,0.4
31016302,Bushing Bracket - Stabilizer Bar - Front - RH (Remove and Replace),Remove and Replace,0.48,0.48
31016862,Inspect Front Stabilizer Bar (China),Test/Adjust,0.24,0.24
31017890,Inspect Bolts in the Lateral Link,Test/Adjust,0.2,0.2
31018097,"Inspect Front Stabilizer Bar, Replace Front Stabilizer Bar (China)",Remove and Replace,0.6,0.6
31019000,Suspension - Front  (Check Torque) ,Test/Adjust,0.48,0.48
31019016,Replace Bots in the Link X4,Remove and Replace,0.3,0.3
31030101,Knuckle - Suspension - Rear - LH (Remove & Install),Remove and Install,0.96,0.96
31030102,Knuckle - Suspension - Rear - LH (Remove & Replace),Remove and Replace,0.96,0.96
31030110,Knuckle Ball Joint - Suspension - Rear - LH - Inspect,Test/Adjust,0.24,0.24
31030120,Knuckle - Suspension - Rear - RH - Inspect,Test/Adjust,0.24,0.24
31030130,Knuckle - Suspension - Rear - Pair - Inspect,Test/Adjust,0.42,0.42
31030201,Knuckle - Suspension - Rear - RH (Remove & Install),Remove and Install,0.96,0.96
31030202,Knuckle - Suspension - Rear - RH (Remove & Replace),Remove and Replace,0.96,0.96
31030601,Hub - Rear - RH (Remove & Install),Remove and Install,0.42,0.42
31030602,Hub - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
31030701,Hub - Rear - LH (Remove & Install),Remove and Install,0.42,0.42
31030702,Hub - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
31031101,Control Arm Assembly - Rear - Lower - LH (Remove & Install),Remove and Install,0.45,0.45
31031102,Control Arm Assembly - Rear - Lower - LH (Remove & Replace),Remove and Replace,0.66,0.66
31031201,Control Arm Assembly - Rear - Lower - RH (Remove & Install),Remove and Install,0.45,0.45
31031202,Control Arm Assembly - Rear - Lower - RH (Remove & Replace),Remove and Replace,0.66,0.66
31031401,Link - Fore - Upper - Rear - LH (Remove & Install),Remove and Install,0.54,0.54
31031402,Link - Fore - Upper - Rear - LH (Remove & Replace),Remove and Replace,0.54,0.54
31031411,Link - Fore - Lower - Rear - LH (Remove & Install),Remove and Install,0.54,0.54
31031412,Link - Fore - Lower - Rear - LH (Remove & Replace),Remove and Replace,0.54,0.54
31031501,Link - Fore - Upper - Rear - RH (Remove & Install),Remove and Install,0.48,0.48
31031502,Link - Fore - Upper - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
31031511,Link - Fore - Lower - Rear - RH (Remove & Install),Remove and Install,0.54,0.54
31031512,Link - Fore - Lower - Rear - RH (Remove & Replace),Remove and Replace,0.54,0.54
31031812,Ball Joint - Rear - Upper - Rear Knuckle - LH (Remove and Replace),Remove and Replace,0.6,0.6
31031822,Ball Joint - Rear - Upper - Rear Knuckle - RH (Remove and Replace),Remove and Replace,0.6,0.6
31032002,Toe Link Assembly - Rear - LH (Remove & Replace),Remove and Replace,0.54,0.54
31032011,Cover - Rear Suspension - LH (Remove & Install),Remove and Install,0.12,0.12
31032012,Cover - Rear Suspension - LH (Remove & Replace),Remove and Replace,0.12,0.12
31032021,Cover - Rear Suspension - RH (Remove & Install),Remove and Install,0.06,0.06
31032022,Cover - Rear Suspension - RH (Remove & Replace),Remove and Replace,0.12,0.12
31033101,Stabilizer Bar - Rear (Remove & Install),Remove and Install,0.4,0.4
31033102,Stabilizer Bar - Rear (Remove & Replace),Remove and Replace,0.48,0.48
31033401,Drop Link - Stabilizer Bar - Rear - LH (Remove & Install),Remove and Install,0.3,0.3
31033402,Drop Link - Stabilizer Bar - Rear - LH (Remove & Replace),Remove and Replace,0.36,0.36
31033601,Drop Link - Stabilizer Bar - Rear - RH (Remove & Install),Remove and Install,0.3,0.3
31033602,Drop Link - Stabilizer Bar - Rear - RH (Remove & Replace),Remove and Replace,0.36,0.36
31033701,Toe Link Assembly - Rear - RH (Remove & Install),Remove and Install,1.2,1.2
31033702,Toe Link Assembly - Rear - RH (Remove & Replace),Remove and Replace,1.44,1.44
31035101,Link - Aft - Upper - Rear - LH (Remove & Install),Remove and Install,0.36,0.36
31035102,Link - Aft - Upper - Rear - LH (Remove & Replace),Remove and Replace,0.42,0.42
31035201,Link - Aft - Upper - Rear - RH  (Remove & Install),Remove and Install,0.36,0.36
31035202,Link - Aft - Upper - Rear - RH  (Remove & Replace),Remove and Replace,0.42,0.42
31036101,Sensor - Ride Height - Rear - LH (Remove & Install),Remove and Install,0.15,0.15
31036102,Sensor - Ride Height - Rear - LH (Remove & Replace),Remove and Replace,0.18,0.18
31036201,Sensor - Ride Height - Rear - RH (Remove & Install),Remove and Install,0.15,0.15
31036202,Sensor - Ride Height - Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
31039000,Suspension - Rear (Check Torque),Test/Adjust,0.36,0.36
31102801,Sensor - Ride Height - Front - LH (Remove & Install),Remove and Install,0.15,0.15
31102802,Sensor - Ride Height - Front - LH (Remove & Replace),Remove and Replace,0.18,0.18
31102901,Sensor - Ride Height - Front - RH (Remove & Install),Remove and Install,0.0,0.0
31102902,Sensor - Ride Height - Front - RH (Remove & Replace),Remove and Replace,0.0,0.0
31151001,Damper Assembly - Front - LH (RWD) (Remove & Install),Remove and Install,0.48,0.48
31151002,Damper Assembly - Front - LH (RWD) (Remove & Replace),Remove and Replace,0.48,0.48
31151101,Spring and Damper Assembly - Front - RH (Remove & Install),Remove and Install,0.48,0.48
31151102,Spring and Damper Assembly - Front - RH (Remove & Replace),Remove and Replace,0.48,0.48
31151301,Spring and Damper Assembly - Front - Pair (Remove & Install),Remove and Install,0.65,0.65
31151302,Spring and Damper Assembly - Front - Pair (Remove & Replace),Remove and Replace,0.78,0.78
31151401,Damper Assembly - Front - LH (Dual Motor) (Remove and Install),Remove and Install,0.54,0.54
31151402,Damper Assembly - Front - LH (Dual Motor) (Remove and Replace),Remove and Replace,0.54,0.54
31151501,Damper Assembly - Front - RH (Dual Motor) (Remove and Install),Remove and Install,0.54,0.54
31151502,Damper Assembly - Front - RH (Dual Motor) (Remove and Replace),Remove and Replace,0.54,0.54
31153001,Spring - Rear Suspension - LH (Remove & Install),Remove and Install,0.72,0.72
31153002,Spring - Rear Suspension - LH (Remove & Replace),Remove and Replace,0.72,0.72
31153101,Spring - Rear Suspension - RH (Remove & Install),Remove and Install,0.72,0.72
31153102,Spring - Rear Suspension - RH (Remove & Replace),Remove and Replace,0.72,0.72
31153601,Damper - Rear - LH (Remove & Install),Remove and Install,0.42,0.42
31153602,Damper - Rear - LH (Remove & Replace),Remove and Replace,0.42,0.42
31153701,Damper - Rear - RH (Remove & Install),Remove and Install,0.42,0.42
31153702,Damper - Rear - RH (Remove & Replace),Remove and Replace,0.42,0.42
32010101,Steering Rack (RWD) (Remove & Install),Remove and Install,0.85,0.85
32010102,Steering Rack (RWD) (Remove & Replace),Remove and Replace,1.14,1.14
32010103,Steering Rack - Calibration,Program,0.2,0.2
32010111,Steering Rack (RWD) (RHD) (Remove & Install),Remove and Install,1.55,1.55
32010112,Steering Rack (RWD) (RHD) (Remove & Replace),Remove and Replace,1.86,1.86
32010301,Tie Rod End - LH (Remove & Install),Remove and Install,0.2,0.2
32010302,Tie Rod End - LH (Remove & Replace),Remove and Replace,0.24,0.24
32010401,Tie Rod End - RH (Remove & Install),Remove and Install,0.2,0.2
32010402,Tie Rod End - RH (Remove & Replace),Remove and Replace,0.24,0.24
32010801,Seal - Steering - Intermediate Shaft - Dash (Remove & Install),Remove and Install,0.1,0.1
32010802,Seal - Steering - Intermediate Shaft - Dash (Remove & Replace),Remove and Replace,0.12,0.12
32011001,Module - Steering Column Control (Remove & Install),Remove and Install,0.36,0.36
32011002,Module - Steering Column Control (Remove & Replace),Remove and Replace,0.36,0.36
32012201,Steering Rack (Dual Motor) (LHD) (Remove & Install),Remove and Install,1.02,1.02
32012202,Steering Gear (Dual Motor) (LHD) (Remove & Replace),Remove and Replace,1.02,1.02
32012211,Steering Rack (Dual Motor) (RHD) (Remove & Install),Remove and Install,3.15,3.15
32012212,Steering Rack (Dual Motor) (RHD) (Remove & Replace),Remove and Replace,3.6,3.6
32013202,Tie Rod - Inner - LH  (Remove & Replace),Remove and Replace,0.48,0.48
32013302,Tie Rod - Inner - RH (Remove & Replace),Remove and Replace,0.48,0.48
32013402,Tie Rod - Inner - Pair (Remove and Replace),Remove and Replace,0.84,0.84
32050011,Horn - Steering Wheel (Remove & Install),Remove and Install,0.15,0.15
32050012,Horn - Steering Wheel (Remove & Replace),Remove and Replace,0.18,0.18
32051102,Rim - Steering Wheel (Remove and Replace),Remove and Replace,0.3,0.3
32051201,Shroud - Lower - Steering Column (Remove & Install),Remove and Install,0.25,0.25
32051202,Shroud - Lower - Steering Column (Remove & Replace),Remove and Replace,0.3,0.3
32051801,Round Steering Wheel (Remove & Install),Remove and Install,0.24,0.24
32051802,Round Steering Wheel (Remove & Replace),Remove and Replace,0.3,0.3
32051812,Surround - Steering Wheel (Remove & Replace),Remove and Replace,0.36,0.36
32051821,Spoke Cover - Steering Wheel - Lower (Remove & Install),Remove and Install,0.2,0.2
32051822,Spoke Cover - Steering Wheel - Lower (Remove & Replace),Remove and Replace,0.24,0.24
32051842,Bolt - Steering Wheel to Upper Column (Remove and Replace),Remove and Replace,0.18,0.18
32051892,Steering Wheel (Assemble from Parts),Remove and Replace,0.18,0.18
32051900,Steering Column - Inspect for Lateral Play,Inspection,0.18,0.18
32051901,Steering Column (LHD) (Remove & Install),Remove and Install,1.08,1.08
32051902,Steering Column (LHD) (Remove & Replace),Remove and Replace,1.08,1.08
32051910,Grub Screws - Upper Steering Column (Inspect),Test/Adjust,0.18,0.18
32051911,Steering Column (RHD) (Remove & Install),Remove and Install,0.75,0.75
32051912,Steering Column (RHD) (Remove & Replace),Remove and Replace,1.08,1.08
32051918,Grub Screws - Upper Steering Column (Rework),Restore,0.6,0.6
33000004,Diagnosis: Brake System,General Diagnosis,0.5,0.5
33010100,Brake Rotor - Front - LH (Measure Runout),Test/Adjust,0.35,0.35
33010101,Brake Rotor - Front - LH (Remove & Install),Remove and Install,0.2,0.2
33010102,Brake Rotor - Front - LH (Remove & Replace),Remove and Replace,0.24,0.24
33010121,ECU - ABS Modulator (Heat Pump) (Remove & Install),Remove and Install,1.3,1.3
33010122,ECU - ABS Modulator (Heat Pump) (Remove & Replace),Remove and Replace,1.56,1.56
33010200,Brake Rotor - Rear - LH (Measure Runout),Test/Adjust,0.36,0.36
33010201,Brake Rotor - Rear - LH (Remove & Install),Remove and Install,0.5,0.5
33010202,Brake Rotor - Rear - LH (Remove & Replace),Remove and Replace,0.3,0.3
33010301,Brake Caliper - Front - LH (Remove & Install),Remove and Install,0.45,0.45
33010302,Brake Caliper - Front - LH (Remove & Replace),Remove and Replace,0.54,0.54
33010401,Brake Caliper - Front - RH (Remove & Install),Remove and Install,0.75,0.75
33010402,Brake Caliper - Front - RH (Remove & Replace),Remove and Replace,0.48,0.48
33010501,Brake Caliper - Rear - LH (Remove & Install),Remove and Install,0.8,0.8
33010502,Brake Caliper - Rear - LH (Remove & Replace),Remove and Replace,0.6,0.6
