id,code,name,workType,modelID,modelName,frt,chargedHours,procedureURL
39340,2121010401,Audio Speakers - Audio Speaker Full Range 100MM - Center ,Remove and Install,36,2025+ Model Y,0.3,0.3,
39863,2121010402,Audio Speakers - Audio Speaker Full Range 100MM - Center ,Remove and Replace,36,2025+ Model Y,0.3,0.3,
39555,2121010501,Audio Speakers - Audio Speaker Tweeter Active 25MM - LH,Remove and Install,36,2025+ Model Y,0.1,0.1,
40076,2121010502,Audio Speakers - Audio Speaker Tweeter Active 25MM - LH,Remove and Replace,36,2025+ Model Y,0.1,0.1,
39341,2121010601,Audio Speakers - Audio Speaker Woofer Premium 200MM,Remove and Install,36,2025+ Model Y,0.15,0.15,
39864,2121010602,Audio Speakers - Audio Speaker Woofer Premium 200MM,Remove and Replace,36,2025+ Model Y,0.15,0.15,
39510,2121010801,Subwoofer,Remove and Install,36,2025+ Model Y,0.25,0.25,
40031,2121010802,Subwoofer,Remove and Replace,36,2025+ Model Y,0.25,0.25,
43288,2121012021,Audio Speakers - Audio Speaker - Full Range - 100mm,Remove and Install,36,2025+ Model Y,0.36,0.36,
43289,2121012022,Audio Speakers - Audio Speaker - Full Range - 100mm,Remove and Replace,36,2025+ Model Y,0.36,0.36,
46562,2121012201,Audio Speakers - Audio Speaker Tweeter Active 25MM - RH,Remove and Install,36,2025+ Model Y,0.1,0.1,
46563,2121012202,Audio Speakers - Audio Speaker Tweeter Active 25MM - RH,Remove and Replace,36,2025+ Model Y,0.1,0.1,
46560,2121012301,Audio Speakers - Audio- Speaker - Full Range - 60MM - RH¬†,Remove and Install,36,2025+ Model Y,0.15,0.15,
46561,2121012302,Audio Speakers - Audio- Speaker - Full Range - 60MM - RH¬†,Remove and Replace,36,2025+ Model Y,0.15,0.15,
45726,21210600001,Speaker - Rear - RH (Full Range 60MM) (Model YL),Remove and Install,36,2025+ Model Y,0.48,0.48,
45727,21210600002,Speaker - Rear - RH (Full Range 60MM) (Model YL),Remove and Replace,36,2025+ Model Y,0.48,0.48,
45728,21210600101,Speaker - Rear - LH (Full Range 60MM) (Model YL),Remove and Install,36,2025+ Model Y,0.48,0.48,
45729,21210600102,Speaker - Rear - LH (Full Range 60MM) (Model YL),Remove and Replace,36,2025+ Model Y,0.48,0.48,
45730,21210600201,Subwoofer (Model YL),Remove and Install,36,2025+ Model Y,0.78,0.78,
45731,21210600202,Subwoofer (Model YL),Remove and Replace,36,2025+ Model Y,0.78,0.78,
45732,21210600301,Amplifier - Audio - External (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45733,21210600302,Amplifier - Audio - External (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
39475,2130010201,Antenna-Amplifier - FM/DAB,Remove and Install,36,2025+ Model Y,0.1,0.1,
39996,2130010202,Antenna-Amplifier - FM/DAB,Remove and Replace,36,2025+ Model Y,0.1,0.1,
39523,2130010301,Noise Filter- +12V- FM - Antenna,Remove and Install,36,2025+ Model Y,0.1,0.1,
40044,2130010302,Noise Filter- +12V- FM - Antenna,Remove and Replace,36,2025+ Model Y,0.1,0.1,
39462,2130010401,Noise Filter- Gnd - Antenna,Remove and Install,36,2025+ Model Y,0.1,0.1,
39983,2130010402,Noise Filter- Gnd - Antenna,Remove and Replace,36,2025+ Model Y,0.1,0.1,
39575,2130010501,Radio Tuner FM/DAB,Remove and Install,36,2025+ Model Y,0.1,0.1,
40095,2130010502,Radio Tuner FM/DAB,Remove and Replace,36,2025+ Model Y,0.1,0.1,
39603,2132010101,GNSS Antenna,Remove and Install,36,2025+ Model Y,0.18,0.18,
40121,2132010102,GNSS Antenna,Remove and Replace,36,2025+ Model Y,0.18,0.18,
47990,21350100001,Telematics Control Unit (TCU) (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.36,0.36,
47991,21350100002,Telematics Control Unit (TCU) (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.36,0.36,
43290,2135011021,"Antennas and Amplifiers - TLA, Telematics Control Unit (TCU)",Remove and Install,36,2025+ Model Y,0.12,0.12,
38233,2135011022,"Antennas and Amplifiers - TLA, Telematics Control Unit (TCU)",Remove and Replace,36,2025+ Model Y,0.3,0.3,
42395,3001010101,Front Subframe (RWD),Remove and Install,36,2025+ Model Y,2.16,2.16,
42397,3001010102,Front Subframe (RWD),Remove and Replace,36,2025+ Model Y,2.16,2.16,
38368,3001020101,Rear Subframe,Remove and Install,36,2025+ Model Y,3.3,3.3,
38370,3001020102,Rear Subframe,Remove and Replace,36,2025+ Model Y,3.3,3.3,
49230,3001020201,Shear Plate - Rear Subframe - LH,Remove and Install,36,2025+ Model Y,0.24,0.24,
49231,3001020202,Shear Plate - Rear Subframe - LH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
46767,3001020301,Rear Subframe Shear Plate- Front - RH,Remove and Install,36,2025+ Model Y,0.24,0.24,
46768,3001020302,Rear Subframe Shear Plate- Front - RH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
44259,3001021201,Brace - Rear Subframe,Remove and Install,36,2025+ Model Y,0.3,0.3,
44258,3001021202,Brace - Rear Subframe,Remove and Replace,36,2025+ Model Y,0.3,0.3,
44350,30010300522,Front Subframe Support LH Replacement And Paint - Painting-CN Only,Paint Work,36,2025+ Model Y,0.25,0.25,
47552,30010300602,Valve Stem - Tire (Model Y Standard) (Remove and Replace),Remove and Replace,36,2025+ Model Y,0.43,0.43,
44355,30010300622,Front Subframe Support RH Replacement And Paint - Sealer Spray-CN Only,Paint Work,36,2025+ Model Y,0.41,0.41,
44357,30010300722,Front Subframe Support RH Replacement And Paint - Painting-CN Only,Paint Work,36,2025+ Model Y,0.25,0.25,
44315,30010400102,Front Subframe Support LH Replacement And Paint-Structural Replacement-CN Only,Remove and Replace,36,2025+ Model Y,7.05,7.05,
44314,30010400122,Front Subframe Support LH Replacement And Paint-CN Only,Paint Work,36,2025+ Model Y,7.71,7.71,
44317,30010400222,Front Subframe Support LH Replacement And Paint - Sealer Spray-CN Only,Paint Work,36,2025+ Model Y,0.41,0.41,
44352,30010400322,Front Subframe Support RH Replacement And Paint-CN Only,Paint Work,36,2025+ Model Y,7.71,7.71,
44353,30010400422,Front Subframe Support RH Replacement And Paint-Structural Replacement-CN Only,Paint Work,36,2025+ Model Y,7.05,7.05,
42399,3001200101,Front Subframe (Dual Motor),Remove and Install,36,2025+ Model Y,3.54,3.54,
42400,3001200102,Front Subframe (Dual Motor),Remove and Replace,36,2025+ Model Y,3.54,3.54,
43468,31000000,Additional Suspension Link (Access Already Performed),Remove and Replace,36,2025+ Model Y,0.3,0.3,
38596,31000200,Four Wheel Alignment (Camber Caster Add-On),Test/Adjust,36,2025+ Model Y,0.65,0.65,
35867,31001500,EPAS Alignment Check,Test/Adjust,36,2025+ Model Y,0.12,0.12,
35675,31002100,Four Wheel Alignment Check (No Adjustment Needed),Test/Adjust,36,2025+ Model Y,0.3,0.3,
39131,31002300,Four Wheel Alignment Check And Adjust,Test/Adjust,36,2025+ Model Y,0.9,0.9,
49339,31010004,Diagnosis: Front Suspension,General Diagnosis,36,2025+ Model Y,0.8,0.8,
47677,3101010061,Hub - Front - RH (RWD),Remove and Install,36,2025+ Model Y,0.3,0.3,
47678,3101010062,Hub - Front - RH (RWD),Remove and Replace,36,2025+ Model Y,0.3,0.3,
47580,3101010101,Hub - Front - LH (AWD),Remove and Install,36,2025+ Model Y,0.42,0.42,
47582,3101010102,Hub - Front - LH (AWD),Remove and Replace,36,2025+ Model Y,0.42,0.42,
47689,3101010201,Hub - Front - RH (AWD),Remove and Install,36,2025+ Model Y,0.42,0.42,
47690,3101010202,Hub - Front - RH (AWD),Remove and Replace,36,2025+ Model Y,0.42,0.42,
47681,3101010301,Front Knuckle - LH (RWD),Remove and Install,36,2025+ Model Y,0.54,0.54,
47686,3101010302,Front Knuckle - LH (RWD),Remove and Replace,36,2025+ Model Y,0.54,0.54,
47691,3101010401,Front Knuckle - RH (RWD),Remove and Install,36,2025+ Model Y,0.54,0.54,
47692,3101010402,Front Knuckle - RH (RWD),Remove and Replace,36,2025+ Model Y,0.54,0.54,
47682,3101010501,Front Knuckle - LH (AWD),Remove and Install,36,2025+ Model Y,0.66,0.66,
47687,3101010502,Front Knuckle - LH (AWD),Remove and Replace,36,2025+ Model Y,0.66,0.66,
47683,3101010601,Front Knuckle - RH (AWD),Remove and Install,36,2025+ Model Y,0.66,0.66,
47688,3101010602,Front Knuckle - RH (AWD),Remove and Replace,36,2025+ Model Y,0.66,0.66,
47581,3101010701,Hub - Front - LH (RWD),Remove and Install,36,2025+ Model Y,0.3,0.3,
47583,3101010702,Hub - Front - LH (RWD),Remove and Replace,36,2025+ Model Y,0.3,0.3,
37491,3101020101,Link - Complicance - Lower - Front - LH,Remove and Install,36,2025+ Model Y,0.3,0.3,
37490,3101020102,Link - Compliance - Lower - Front - LH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
37489,3101020111,Link - Complicance - Lower - Front - RH,Remove and Install,36,2025+ Model Y,0.3,0.3,
37488,3101020112,Link - Complicance - Lower - Front - RH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
39392,3101020201,Front Bracket - Stabilizer Bar Bushing,Remove and Install,36,2025+ Model Y,0.36,0.36,
47486,3101020202,Bushing Bracket - Stabilizer Bar - Front - LH,Remove and Replace,36,2025+ Model Y,0.36,0.36,
39393,3101020501,Front Stabilizer Link - LH,Remove and Install,36,2025+ Model Y,0.3,0.3,
39915,3101020502,Front Stabilizer Link - LH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
37493,3101021101,Link - Complicance - Lower - Front - Pair,Remove and Install,36,2025+ Model Y,0.54,0.54,
37492,3101021102,Link - Compliance - Lower - Front - Pair,Remove and Replace,36,2025+ Model Y,0.54,0.54,
38311,3101022101,Links - Lateral - Lower - Front - Pair,Remove and Install,36,2025+ Model Y,0.55,0.55,
38312,3101022102,Links - Lateral - Lower - Front - Pair,Remove and Replace,36,2025+ Model Y,0.66,0.66,
46662,3101022201,Front Stabilizer Link - RH,Remove and Install,36,2025+ Model Y,0.3,0.3,
46663,3101022202,Front Stabilizer Link - RH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
45734,31010300001,Damper Coil - Front - RH (Model YL),Remove and Install,36,2025+ Model Y,0.6,0.6,
45735,31010300002,Damper Coil - Front - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.6,0.6,
46666,3101030001,Front Upper Control Arm - RH,Remove and Install,36,2025+ Model Y,0.45,0.45,
46667,3101030002,Front Upper Control Arm - RH,Remove and Replace,36,2025+ Model Y,0.45,0.45,
45736,31010300101,Damper Coil - Front - LH (Model YL),Remove and Install,36,2025+ Model Y,0.6,0.6,
45737,31010300102,Damper Coil - Front - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.6,0.6,
39786,3101030301,Front Lower Lateral Link,Remove and Install,36,2025+ Model Y,0.42,0.42,
44223,3101030302,Link - Lateral - Lower - Front - LH,Remove and Replace,36,2025+ Model Y,0.42,0.42,
47348,3101030311,Link - Lateral - Lower - Front - RH,Remove and Install,36,2025+ Model Y,0.42,0.42,
47347,3101030312,Link - Lateral - Lower - Front - RH,Remove and Replace,36,2025+ Model Y,0.42,0.42,
39404,3101030401,Front Upper Control Arm - LH,Remove and Install,36,2025+ Model Y,0.54,0.54,
39926,3101030402,Front Upper Control Arm - LH,Remove and Replace,36,2025+ Model Y,0.54,0.54,
45862,3101030501,Front Upper Control Arm - Right Hand,Remove and Install,36,2025+ Model Y,0.54,0.54,
45860,3101030502,Front Upper Control Arm - Right Hand,Remove and Replace,36,2025+ Model Y,0.54,0.54,
37486,3101062011,Stabilizer Bar - Front,Remove and Install,36,2025+ Model Y,0.36,0.36,
37487,3101062012,Stabilizer Bar - Front,Remove and Replace,36,2025+ Model Y,0.36,0.36,
49055,31010700304,Front and Rear Suspension - Inspection,Inspection,36,2025+ Model Y,0.48,0.48,
39150,31013412,Links - Lateral - Lower - Front - Pair,Remove and Replace,36,2025+ Model Y,0.6,0.6,
49034,31014051,Control Arm - Upper - Front - Pair,Remove and Install,36,2025+ Model Y,1.14,1.14,
49032,31014052,Control Arm - Upper - Front - Pair,Remove and Replace,36,2025+ Model Y,1.2,1.2,
39120,31019000,Suspension - Front  (Check Torque),Test/Adjust,36,2025+ Model Y,0.72,0.72,
48070,3103010001,Hub - Rear - RH,Remove and Install,36,2025+ Model Y,0.54,0.54,
48069,3103010002,Hub - Rear - RH,Remove and Replace,36,2025+ Model Y,0.54,0.54,
48765,3103010011,Hub Assembly - Rear - LH,Remove and Install,36,2025+ Model Y,0.54,0.54,
47573,3103010012,Hub - Rear - LH,Remove and Replace,36,2025+ Model Y,0.54,0.54,
38868,3103010101,Rear Knuckle - LH,Remove and Install,36,2025+ Model Y,1.14,1.14,
38875,3103010102,Rear Knuckle - LH,Remove and Replace,36,2025+ Model Y,1.14,1.14,
42456,3103010201,Knuckle - Rear - RH,Remove and Install,36,2025+ Model Y,1.14,1.14,
49074,3103010202,Knuckle - Rear - RH,Remove and Replace,36,2025+ Model Y,1.14,1.14,
39790,3103010301,Rear Knuckle - LH - Performance,Remove and Install,36,2025+ Model Y,1.14,1.14,
40307,3103010302,Rear Knuckle - LH - Performance,Remove and Replace,36,2025+ Model Y,1.14,1.14,
39791,3103010401,Rear Knuckle - RH - Performance,Remove and Install,36,2025+ Model Y,1.14,1.14,
40308,3103010402,Rear Knuckle - RH - Performance,Remove and Replace,36,2025+ Model Y,1.14,1.14,
46792,3103020001,Stabar Link - Rear - RH,Remove and Install,36,2025+ Model Y,0.3,0.3,
46793,3103020002,Stabar Link - Rear - RH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
39798,3103020101,Rear Stabilizer Bar and Links - Stabar - Rear,Remove and Install,36,2025+ Model Y,0.36,0.36,
40315,3103020102,Rear Stabilizer Bar and Links - Stabar - Rear,Remove and Replace,36,2025+ Model Y,0.36,0.36,
39327,3103020301,Stabar Link - Rear - LH,Remove and Install,36,2025+ Model Y,0.3,0.3,
39851,3103020302,Stabar Link - Rear - LH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
46765,3103030001,Rear Lower Aft Link - RH,Remove and Install,36,2025+ Model Y,0.84,0.84,
46766,3103030002,Rear Lower Aft Link - RH,Remove and Replace,36,2025+ Model Y,0.84,0.84,
39402,3103030101,Rear Lower Aft Link - LH,Remove and Install,36,2025+ Model Y,0.84,0.84,
39924,3103030102,Rear Lower Aft Link - LH,Remove and Replace,36,2025+ Model Y,0.84,0.84,
39793,3103030301,Rear Lower Fore Link,Remove and Install,36,2025+ Model Y,0.6,0.6,
40310,3103030302,Rear Lower Fore Link,Remove and Replace,36,2025+ Model Y,0.6,0.6,
39401,3103030401,Rear Toe Link,Remove and Install,36,2025+ Model Y,0.0,0.0,
39923,3103030402,Rear Toe Link,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39792,3103030501,Rear Upper Aft Link,Remove and Install,36,2025+ Model Y,0.48,0.48,
40309,3103030502,Rear Upper Aft Link,Remove and Replace,36,2025+ Model Y,0.48,0.48,
38169,3103030701,Rear Upper Fore Link,Remove and Install,36,2025+ Model Y,0.4,0.4,
38174,3103030702,Rear Upper Fore Link,Remove and Replace,36,2025+ Model Y,0.4,0.4,
45738,31030600001,Damper Coil - Rear - RH (Model YL),Remove and Install,36,2025+ Model Y,0.54,0.54,
45739,31030600002,Damper Coil - Rear - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.54,0.54,
45740,31030600101,Damper Coil - Rear - LH (Model YL),Remove and Install,36,2025+ Model Y,0.54,0.54,
45741,31030600102,Damper Coil - Rear - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.54,0.54,
35762,31039000,Suspension - Rear - Check Torque,Test/Adjust,36,2025+ Model Y,0.9,0.9,
39788,3115010101,Damper Coil - Dual Motor - Front - LH,Remove and Install,36,2025+ Model Y,0.54,0.54,
40305,3115010102,Damper Coil - Dual Motor - Front - LH,Remove and Replace,36,2025+ Model Y,0.66,0.66,
42846,3115010201,Damper Coil - Dual Motor - Front - RH,Remove and Install,36,2025+ Model Y,0.66,0.66,
42847,3115010202,Damper Coil - Dual Motor - Front - RH,Remove and Replace,36,2025+ Model Y,0.66,0.66,
39796,3115010301,Damper Coil - Dual Motor Performance - Front - LH,Remove and Install,36,2025+ Model Y,0.6,0.6,
40313,3115010302,Damper Coil - Dual Motor Performance - Front - LH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
39787,3115010401,Damper Coil - Dual Motor Performance - Front - RH,Remove and Install,36,2025+ Model Y,0.6,0.6,
40304,3115010402,Damper Coil - Dual Motor Performance - Front - RH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
42787,3115010501,Damper Coil - RWD - Front - LH,Remove and Install,36,2025+ Model Y,0.6,0.6,
42788,3115010502,Damper Coil - RWD - Front - LH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
42804,3115010511,Damper Coil - RWD - Front - RH,Remove and Install,36,2025+ Model Y,0.6,0.6,
42805,3115010512,Damper Coil - RWD - Front - RH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
49951,3115010601,Damper Assembly - Front - Pair (RWD),Remove and Install,36,2025+ Model Y,0.84,0.84,
49949,3115010602,Damper Assembly - Front - Pair (RWD),Remove and Replace,36,2025+ Model Y,0.84,0.84,
47672,3115010701,Mount - Front Upper Control Arm - LH,Remove and Install,36,2025+ Model Y,0.6,0.6,
39927,3115010702,Mount- Front Upper Control Arm - LH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
39403,3115010901,Mount Isolator- Front Upper Control Arm - LH,Remove and Install,36,2025+ Model Y,0.54,0.54,
39925,3115010902,Mount Isolator- Front Upper Control Arm - LH,Remove and Replace,36,2025+ Model Y,0.54,0.54,
46746,3115011301,Mount Isolator- Front Upper Control Arm - RH,Remove and Install,36,2025+ Model Y,0.45,0.45,
46747,3115011302,Mount Isolator- Front Upper Control Arm - RH,Remove and Replace,36,2025+ Model Y,0.45,0.45,
46744,3115011401,Mount- Front Upper Control Arm - RH,Remove and Install,36,2025+ Model Y,0.6,0.6,
46745,3115011402,Mount- Front Upper Control Arm - RH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
49952,3115012201,Damper Coil - Front - Pair (Dual Motor),Remove and Install,36,2025+ Model Y,0.96,0.96,
49948,3115012202,Damper Coil - Front - Pair (Dual Motor),Remove and Replace,36,2025+ Model Y,0.96,0.96,
43846,3115020101,Damper Coil - Rear - LH,Remove and Install,36,2025+ Model Y,0.42,0.42,
43847,3115020102,Damper Coil - Rear - LH,Remove and Replace,36,2025+ Model Y,0.42,0.42,
49096,31150201302,Rear Spring - RWD -Pair,Remove and Replace,36,2025+ Model Y,1.44,1.44,
43854,3115020201,Damper Coil - Rear - RH,Remove and Install,36,2025+ Model Y,0.42,0.42,
43855,3115020202,Damper Coil - Rear - RH,Remove and Replace,36,2025+ Model Y,0.42,0.42,
39795,3115020301,Damper Coil - Dual Motor Performance - Rear,Remove and Install,36,2025+ Model Y,0.45,0.45,
40312,3115020302,Damper Coil - Dual Motor Performance - Rear,Remove and Replace,36,2025+ Model Y,0.45,0.45,
49089,3115020601,Coil Spring - Rear - LH,Remove and Install,36,2025+ Model Y,0.78,0.78,
49091,3115020602,Coil Spring - Rear - LH,Remove and Replace,36,2025+ Model Y,0.78,0.78,
39326,3115020701,Rear Spring Lower Isolator,Remove and Install,36,2025+ Model Y,0.78,0.78,
39850,3115020702,Rear Spring Lower Isolator,Remove and Replace,36,2025+ Model Y,0.78,0.78,
49093,3115020801,Coil Spring - Rear - RH,Remove and Install,36,2025+ Model Y,0.78,0.78,
49095,3115020802,Coil Spring - Rear - RH,Remove and Replace,36,2025+ Model Y,0.78,0.78,
49953,3115022601,Coil Spring - Rear - Pair,Remove and Install,36,2025+ Model Y,1.44,1.44,
49903,3115022602,Coil Spring - Rear - Pair,Remove and Replace,36,2025+ Model Y,1.44,1.44,
39813,3201010201,Steering Gear - LHD,Remove and Install,36,2025+ Model Y,0.84,0.84,
40330,3201010202,Steering Gear - LHD,Remove and Replace,36,2025+ Model Y,0.96,0.96,
35678,32010103,Steering Rack - Calibration,Program,36,2025+ Model Y,0.2,0.2,
39742,3201010301,Steering Gear - RHD,Remove and Install,36,2025+ Model Y,1.62,1.62,
40260,3201010302,Steering Gear - RHD,Remove and Replace,36,2025+ Model Y,1.62,1.62,
39721,3201010401,Tie Rod Outer - LH,Remove and Install,36,2025+ Model Y,0.24,0.24,
40239,3201010402,Tie Rod Outer - LH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
43921,3201010501,Tie Rod Outer - RH,Remove and Install,36,2025+ Model Y,0.24,0.24,
43922,3201010502,TIE ROD OUTER - RH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
46817,3201010801,Tie Rod Outer - RH,Remove and Install,36,2025+ Model Y,0.24,0.24,
46818,3201010802,Tie Rod Outer - RH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
42520,3205010101,Electric Steering Column - LHD,Remove and Install,36,2025+ Model Y,2.04,2.04,
42521,3205010102,Electrical Steering Column - LHD,Remove and Replace,36,2025+ Model Y,2.04,2.04,
44296,3205010201,Electric Steering Column - RHD,Remove and Install,36,2025+ Model Y,0.65,0.65,
44298,3205010202,Electric Steering Column - RHD,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39759,3205010401,Instrument Panel Steering Column Shroud Lower,Remove and Install,36,2025+ Model Y,0.2,0.2,
40276,3205010402,Instrument Panel Steering Column Shroud Lower,Remove and Replace,36,2025+ Model Y,0.2,0.2,
39758,3205010501,Instrument Panel Steering Column Shroud Upper,Remove and Install,36,2025+ Model Y,0.2,0.2,
40275,3205010502,Instrument Panel Steering Column Shroud Upper,Remove and Replace,36,2025+ Model Y,0.2,0.2,
39757,3205010601,Instrument Panel Steering Column Upper Gap Hider,Remove and Install,36,2025+ Model Y,1.5,1.5,
40274,3205010602,Instrument Panel Steering Column Upper Gap Hider,Remove and Replace,36,2025+ Model Y,1.5,1.5,
39572,3205010701,Steering Column Control Module,Remove and Install,36,2025+ Model Y,0.25,0.25,
40092,3205010702,Steering Column Control Module,Remove and Replace,36,2025+ Model Y,0.3,0.3,
39741,3205010801,Steering Wheel,Remove and Install,36,2025+ Model Y,0.18,0.18,
40259,3205010802,Steering Wheel,Remove and Replace,36,2025+ Model Y,0.18,0.18,
37967,3205010902,Steering Wheel - Horn,Remove and Replace,36,2025+ Model Y,0.15,0.15,
48397,32050200601,E80 RHD Steering - Upper Column and Steering Wheel - Steering Column and Wheel - Electric Steering Column (RI),Remove and Install,36,2025+ Model Y,0.84,0.84,
49730,33000004,Diagnosis: Brake System,General Diagnosis,36,2025+ Model Y,0.5,0.5,
38030,33010100,Brake Rotor - Front - LH (Measure Runout),Test/Adjust,36,2025+ Model Y,0.35,0.35,
39838,3301010201,Brake Caliper - Front LH - Performance,Remove and Install,36,2025+ Model Y,0.0,0.0,
40355,3301010202,Brake Caliper - Front LH - Performance,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39842,3301010401,Brake Caliper - Front RH - Performance,Remove and Install,36,2025+ Model Y,0.0,0.0,
40359,3301010402,Brake Caliper - Front RH - Performance,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39839,3301010501,Front Brake CalInstrument Paneler (No Pads)- Sport - LH,Remove and Install,36,2025+ Model Y,0.0,0.0,
40356,3301010502,Front Brake CalInstrument Paneler (No Pads)- Sport - LH,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39843,3301010601,Front Brake CalInstrument Paneler (No Pads)- Sport - RH,Remove and Install,36,2025+ Model Y,0.0,0.0,
40360,3301010602,Front Brake CalInstrument Paneler (No Pads)- Sport - RH,Remove and Replace,36,2025+ Model Y,0.0,0.0,
49023,3301010901,Brake Pad Kit - Front (RWD),Remove and Install,36,2025+ Model Y,0.55,0.55,
49025,3301010902,Brake Pad Kit - Front (RWD),Remove and Replace,36,2025+ Model Y,0.66,0.66,
49024,3301011001,Brake Pad Kit - Front (Dual Motor),Remove and Install,36,2025+ Model Y,0.9,0.9,
49026,3301011002,Brake Pad Kit - Front (Dual Motor),Remove and Replace,36,2025+ Model Y,0.66,0.66,
39394,3301011101,Front Brake Rotor,Remove and Install,36,2025+ Model Y,0.24,0.24,
40856,3301011102,Brake Rotor - Front - LH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
49874,3301011201,Shield - Front Brake - LH (Dual Motor),Remove and Install,36,2025+ Model Y,0.48,0.48,
49877,3301011202,Shield - Front Brake - LH (Dual Motor),Remove and Replace,36,2025+ Model Y,0.48,0.48,
49879,3301011301,Shield - Front Brake - LH (RWD),Remove and Install,36,2025+ Model Y,0.36,0.36,
49878,3301011302,Shield - Front Brake - LH (RWD),Remove and Replace,36,2025+ Model Y,0.36,0.36,
49042,3301011401,Caliper - Front Brake - LH (Dual Motor),Remove and Install,36,2025+ Model Y,0.6,0.6,
49045,3301011402,Caliper - Front Brake - LH (Dual Motor),Remove and Replace,36,2025+ Model Y,0.6,0.6,
49047,3301011412,Caliper - Front Brake - LH (RWD),Remove and Replace,36,2025+ Model Y,0.54,0.54,
40516,3301011501,Caliper - Front Brake - RH,Remove and Install,36,2025+ Model Y,0.0,0.0,
40518,3301011502,Caliper - Front Brake - RH,Remove and Replace,36,2025+ Model Y,0.6,0.6,
46579,3301011602,Brake Rotor - Front - RH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
48699,3301011801,Front Brake Shield - RH (Dual Motor),Remove and Install,36,2025+ Model Y,0.48,0.48,
46655,3301011802,Front Brake Shield - RH,Remove and Replace,36,2025+ Model Y,0.48,0.48,
38041,33010200,Brake Rotor - Rear - LH (Measure Runout),Test/Adjust,36,2025+ Model Y,0.48,0.48,
49873,3301020101,Caliper - Rear Brake - LH,Remove and Install,36,2025+ Model Y,0.66,0.66,
49876,3301020102,Caliper - Rear Brake - LH,Remove and Replace,36,2025+ Model Y,0.66,0.66,
39800,3301020201,Brake Caliper - Rear - RH - Base,Remove and Install,36,2025+ Model Y,0.66,0.66,
40317,3301020202,Brake Caliper - Rear - RH - Base,Remove and Replace,36,2025+ Model Y,0.66,0.66,
47647,3301020301,Brake Pad Kit - Rear,Remove and Install,36,2025+ Model Y,0.72,0.72,
47652,3301020302,Brake Pad Kit - Rear,Remove and Replace,36,2025+ Model Y,0.72,0.72,
39833,3301020401,Brake Pad Kit - Rear - Sport,Remove and Install,36,2025+ Model Y,0.0,0.0,
40350,3301020402,Brake Pad Kit - Rear - Sport,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39395,3301020501,Brake Rotor - Rear - Base,Remove and Install,36,2025+ Model Y,0.3,0.3,
40857,3301020502,Brake Rotor - Rear (Base Brakes) - LH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
49872,3301020701,Shield - Rear Brake - LH (Base),Remove and Install,36,2025+ Model Y,0.6,0.6,
49875,3301020702,Shield - Rear Brake - LH (Base),Remove and Replace,36,2025+ Model Y,0.6,0.6,
39407,3301020801,Brake Shield - Rear- LH - Performance,Remove and Install,36,2025+ Model Y,0.0,0.0,
39929,3301020802,Brake Shield - Rear- LH - Performance,Remove and Replace,36,2025+ Model Y,0.0,0.0,
39408,3301021001,Brake Shield - Rear- RH - Performance,Remove and Install,36,2025+ Model Y,0.0,0.0,
39930,3301021002,Brake Shield - Rear- RH - Performance,Remove and Replace,36,2025+ Model Y,0.0,0.0,
47646,3301021101,EPB Harness - Rear - LH,Remove and Install,36,2025+ Model Y,0.24,0.24,
47651,3301021102,EPB Harness - Rear - LH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
46582,3301021901,Brake Shield - Rear- RH - Base,Remove and Install,36,2025+ Model Y,0.5,0.5,
